Virus Family	Virus Genus	Virus Name	Virus TaxID	Vector Order	Vector Family	Vector Genus	Vector	Vector TaxID	Virus Host	Host TaxID
Geminiviridae	Begomovirus	Cotton leaf curl Barasat virus	1857160	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Croton golden mosaic virus	1884873	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Croton hirtus	504204
Geminiviridae	Begomovirus	Hybanthus yellow mosaic virus	1884874	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Pombalia attenuata	1343640
Geminiviridae	Begomovirus	Verbena mottle virus	1884875	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Verbena	22002
Geminiviridae	Begomovirus	Senna leaf curl virus	1884991	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Senna occidentalis	126820
Unclassified	Unclassified	Aphis glycines virus 2	1897732	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	NA	NA
Geminiviridae	Begomovirus	Macroptilium bright mosaic virus	1904880	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Macroptilium lathyroides	260885
Geminiviridae	Begomovirus	Macroptilium common mosaic virus	1904881	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Macroptilium lathyroides	260885
Geminiviridae	Begomovirus	Sida angular mosaic virus	1904882	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida acuta	108357
Geminiviridae	Begomovirus	Sida chlorotic vein virus	1904883	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida urens	108382
Geminiviridae	Begomovirus	Wissadula yellow mosaic virus	1904884	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Wissadula	288308
Geminiviridae	Begomovirus	Malvastrum bright yellow mosaic virus	1906668	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malvastrum	108452
Geminiviridae	Begomovirus	Synedrella yellow vein clearing virus	1914900	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Synedrella nodiflora	183085
Geminiviridae	Begomovirus	Vernonia crinkle virus	1925153	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Gymnanthemum amygdalinum	82755
Geminiviridae	Begomovirus	Begomovirus abutilonis	1926117	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Papaya yellow leaf curl virus	1939619	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Sida bright yellow mosaic virus	1949196	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Sida chlorotic mottle virus	1949197	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Sida golden yellow spot virus	1949198	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Desmodium mottle virus	1960710	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Desmodium	53866
Geminiviridae	Begomovirus	Jacquemontia yellow vein virus	1982675	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Jacquemontia tamnifolia	112277
Rhabdoviridae	Cytorhabdovirus	Cytorhabdovirus hordei	1985699	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Triticum aestivum	4565
Rhabdoviridae	Cytorhabdovirus	Cytorhabdovirus lactucanecante	1985702	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	NA	NA
Rhabdoviridae	Cytorhabdovirus	Cytorhabdovirus gramineae	1985704	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Hordeum vulgare	4513
Iflaviridae	Iflavirus	Brevicoryne brassicae virus	1993638	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	NA	NA
Geminiviridae	Begomovirus	Emilia yellow vein Thailand virus	2020881	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Emilia sonchifolia	415160
Geminiviridae	Begomovirus	Malvastrum yellow vein Lahore virus	2030909	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malvastrum coromandelianum	108453
Partitiviridae	Alphapartitivirus	Medicago sativa alphapartitivirus 1	2043550	Thysanoptera	Thripidae	Frankliniella	Frankliniella intonsa	163893	Medicago sativa	3879
Geminiviridae	Begomovirus	Capraria yellow spot virus	2049955	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	French bean leaf curl virus	2050584	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus vulgaris	3885
Tymoviridae	Unclassified	Bombyx mori latent virus	2065033	Lepidoptera	Bombycidae	Bombyx	Bombyx mori	7091	NA	NA
Unclassified	Unclassified	Culex pipiens-associated Tunisia virus	2079148	Diptera	Culicidae	Culex	Culex pipiens	7175	NA	NA
Geminiviridae	Begomovirus	Eupatorium yellow vein virus	2080107	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Eupatorium	13516
Geminiviridae	Begomovirus	Sida golden mosaic Brazil virus	2080282	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Unclassified	Polygala garcinii associated virus	2093274	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Polygala garcinii	375124
Geminiviridae	Citlodavirus	Camellia chlorotic dwarf-associated virus	2122733	Hemiptera	Cicadellidae	Neoaliturus	Neoaliturus tenellus	102981	Camellia	4441
Rhabdoviridae	Alphanucleorhabdovirus	Wheat yellow striate virus	2152660	Hemiptera	Cicadellidae	Psammotettix	Psammotettix alienus	1329925	Triticum aestivum	4565
Geminiviridae	Begomovirus	Hibiscus vein enation virus	2164174	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Euphorbia mosaic Peru virus	2169733	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Euphorbia heterophylla	212910
Geminiviridae	Begomovirus	Jatropha leaf curl Gujarat virus	2169734	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Jatropha curcas	180498
Geminiviridae	Begomovirus	Jatropha leaf yellow mosaic virus	2169735	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Telfairia golden mosaic virus	2169737	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Telfairia occidentalis	383670
Solemoviridae	Unclassified	Barley yellow dwarf virus GPV	2169980	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	NA	NA
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Avena sativa	4498
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Hordeum vulgare	4513
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Lolium multiflorum	4521
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Lolium perenne	4522
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Oryza sativa	4530
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Secale cereale	4550
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Triticum aestivum	4565
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Zea mays	4577
Tombusviridae	Luteovirus	Barley yellow dwarf virus MAV	2169984	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Avena byzantina	146531
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAS	2169985	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Hordeum vulgare	4513
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Avena sativa	4498
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Hordeum vulgare	4513
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Lolium multiflorum	4521
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Lolium perenne	4522
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Oryza sativa	4530
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Secale cereale	4550
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Triticum aestivum	4565
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Zea mays	4577
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Avena byzantina	146531
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Avena sativa	4498
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Hordeum vulgare	4513
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Lolium multiflorum	4521
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Lolium perenne	4522
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Oryza sativa	4530
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Secale cereale	4550
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Triticum aestivum	4565
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Zea mays	4577
Tombusviridae	Luteovirus	Barley yellow dwarf virus PAV	2169986	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Avena byzantina	146531
Solemoviridae	Polerovirus	Cereal yellow dwarf virus RPV	2170100	Hemiptera	Aphididae	Schizaphis	Schizaphis graminum	13262	Bromus hordeaceus	52147
Solemoviridae	Polerovirus	Cereal yellow dwarf virus RPV	2170100	Hemiptera	Aphididae	Schizaphis	Schizaphis graminum	13262	Nassella pulchra	796700
Solemoviridae	Polerovirus	Cereal yellow dwarf virus RPV	2170100	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Bromus hordeaceus	52147
Solemoviridae	Polerovirus	Cereal yellow dwarf virus RPV	2170100	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Nassella pulchra	796700
Geminiviridae	Begomovirus	Sida yellow golden mosaic virus	2174902	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Begomovirus agerasichuanense	2182585	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ageratum conyzoides	68299
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Phaseolus vulgaris	3885
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Vicia faba	3906
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Vigna unguiculata	3917
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Datura stramonium	4076
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana tabacum	4097
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Datura metel	35625
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana glutinosa	35889
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Impatiens	35939
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Alstroemeria	56741
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana clevelandii	81866
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana occidentalis subsp. hesperis	200306
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Emilia sonchifolia	415160
Tospoviridae	Orthotospovirus	Alstroemeria yellow spot virus	2212644	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana occidentalis subsp. occidentalis	1642833
Rhabdoviridae	Betanucleorhabdovirus	Sowthistle yellow vein virus	2358214	Hemiptera	Aphididae	Macrosiphum	Macrosiphum euphorbiae	13131	NA	NA
Rhabdoviridae	Betanucleorhabdovirus	Sowthistle yellow vein virus	2358214	Hemiptera	Aphididae	Hyperomyzus	Hyperomyzus lactucae	330460	NA	NA
Benyviridae	Unclassified	Wheat stripe mosaic virus	2364281	Hemiptera	Cicadellidae	Endria	Endria inimica	30120	Triticum aestivum	4565
Geminiviridae	Begomovirus	Emilia yellow vein Fujian virus	2496575	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Emilia sonchifolia	415160
Geminiviridae	Begomovirus	Papaya severe leaf curl virus	2558458	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Begomovirus manihotisburkinafasoense	2560285	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Manihot esculenta	3983
Geminiviridae	Begomovirus	Blechum yellow vein virus	2560350	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ruellia blechum	544840
Geminiviridae	Begomovirus	Hibiscus golden mosaic virus	2569569	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Hibiscus	47605
Geminiviridae	Begomovirus	Hibiscus golden mosaic virus	2569569	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Hibiscus sp.	2986470
Geminiviridae	Begomovirus	Passion fruit leaf curl virus	2570215	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Solemoviridae	Polerovirus	Pepper whitefly borne vein yellow virus	2575429	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Sida chlorotic leaf virus	2593923	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Phenuiviridae	Tenuivirus	European wheat striate mosaic virus	2661631	Hemiptera	Delphacidae	Javesella	Javesella pellucida	166230	NA	NA
Geminiviridae	Begomovirus	Ocimum golden mosaic virus	2664940	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ocimum gratissimum	204144
Geminiviridae	Begomovirus	Ocimum mosaic virus	2664941	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ocimum gratissimum	204144
Geminiviridae	Begomovirus	Ocimum yellow vein virus	2664942	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ocimum gratissimum	204144
Geminiviridae	Begomovirus	Parsley yellow leaf curl virus	2683337	Hemiptera	Cicadellidae	Austroagallia	Austroagallia sinuata	2508434	NA	NA
Geminiviridae	Begomovirus	Sida interveinal bright yellow virus	2704172	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Chuviridae	Mivirus	Hancheng leafhopper mivirus	2714894	Hemiptera	Cicadellidae	Psammotettix	Psammotettix alienus	1329925	NA	NA
Solemoviridae	Polerovirus	Tobacco yellow virus	2726019	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus alstroemerinecrosis	2734488	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	NA	NA
Geminiviridae	Unclassified	Paper mulberry leaf curling associated virus 1	2738469	Hemiptera	Aleyrodidae	Dialeurodes	Dialeurodes citri	298404	NA	NA
Geminiviridae	Unclassified	Paper mulberry leaf curling associated virus 2	2738470	Hemiptera	Aleyrodidae	Dialeurodes	Dialeurodes citri	298404	NA	NA
Geminiviridae	Begomovirus	Tomato leaf curl Kunene virus	2740451	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Rhabdoviridae	Alphanucleorhabdovirus	Alphanucleorhabdovirus maydis	2748973	Hemiptera	Cicadellidae	Graminella	Graminella nigrifrons	30127	NA	NA
Rhabdoviridae	Alphanucleorhabdovirus	Alphanucleorhabdovirus maydis	2748973	Hemiptera	Delphacidae	Nilaparvata	Nilaparvata lugens	108931	NA	NA
Rhabdoviridae	Alphanucleorhabdovirus	Alphanucleorhabdovirus maydis	2748973	Hemiptera	Delphacidae	Peregrinus	Peregrinus maidis	222432	NA	NA
Mesoniviridae	Tocinivirus	Aphis citricidus meson-like virus	2788946	Hemiptera	Aphididae	Aphis	Aphis citricidus	223852	NA	NA
Geminiviridae	Begomovirus	Corchorus yellow vein Cuba virus	2844014	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Rhabdoviridae	Alphanucleorhabdovirus	constricta yellow dwarf virus	3020400	Hemiptera	Cicadellidae	Agallia	Agallia constricta	1585285	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachianuli	3052563	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachianuli	3052563	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachianuli	3052563	Thysanoptera	Thripidae	Frankliniella	Frankliniella gemina	2872545	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachiflavamaculae	3052564	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips dorsalis	163899	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachinecrosis	3052566	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachinecrosis	3052566	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips dorsalis	163899	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus arachinecrosis	3052566	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus callaflavi	3052567	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus capsiciflavi	3052568	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus capsiciflavi	3052568	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus chrysanthinecrocaulis	3052570	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus chrysanthinecrocaulis	3052570	Thysanoptera	Thripidae	Frankliniella	Frankliniella intonsa	163893	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus chrysanthinecrocaulis	3052570	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus citrullomaculosi	3052571	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus citrullonecrosis	3052572	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus glycininecrovenae	3052574	Thysanoptera	Thripidae	Frankliniella	Frankliniella fusca	407009	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus glycininecrovenae	3052574	Thysanoptera	Thripidae	Neohydatothrips	Neohydatothrips variabilis	436519	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus impatiensnecromaculae	3052576	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus impatiensnecromaculae	3052576	Thysanoptera	Thripidae	Frankliniella	Frankliniella intonsa	163893	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus impatiensnecromaculae	3052576	Thysanoptera	Thripidae	Frankliniella	Frankliniella fusca	407009	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus iridimaculaflavi	3052577	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus iridimaculaflavi	3052577	Thysanoptera	Thripidae	Frankliniella	Frankliniella fusca	407009	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus meloflavi	3052578	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus polygonianuli	3052582	Thysanoptera	Thripidae	Dictyothrips	Dictyothrips betae	535288	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatoflavi	3052584	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Diptera	Culicidae	Toxorhynchites	Toxorhynchites amboinensis	46208	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Frankliniella	Frankliniella intonsa	163893	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Thrips	Thrips setosus	163897	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Frankliniella	Frankliniella bispinosa	407007	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Frankliniella	Frankliniella cephalica	407008	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Frankliniella	Frankliniella fusca	407009	NA	NA
Tospoviridae	Orthotospovirus	Orthotospovirus tomatomaculae	3052585	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	NA	NA
